"","id","trial","x","y","z","zmax","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta"
"24",1,3,1,1,64.86,0.14,"Avg. Reward Condition",40,"2",10,10,13,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"25",1,4,1,0,86.49,0.14,"Avg. Reward Condition",40,"2",10,20,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"26",1,5,1,0,86.49,0.19,"Avg. Reward Condition",40,"2",10,15,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"27",1,6,1,0,86.49,0.19,"Avg. Reward Condition",40,"2",10,1,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"28",1,7,1,0,86.49,0.19,"Avg. Reward Condition",40,"2",10,2,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"29",1,8,1,0,86.49,0.19,"Avg. Reward Condition",40,"2",10,9,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"30",1,9,1,0,86.49,0.29,"Avg. Reward Condition",40,"2",10,15,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"31",1,10,1,0,86.49,0.29,"Avg. Reward Condition",40,"2",10,1,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"32",1,11,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,2,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"33",1,12,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,1,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"34",1,13,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,2,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"35",1,14,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,1,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"36",1,15,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"37",1,16,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"38",1,17,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"39",1,18,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"40",1,19,1,0,86.49,0.38,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"41",1,20,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"42",1,21,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"43",1,22,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"44",1,23,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"45",1,24,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"46",1,25,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"47",1,26,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"48",1,27,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"49",1,28,2,0,56.76,0.4,"Avg. Reward Condition",40,"2",10,0,3,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"50",1,29,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"51",1,30,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"52",1,31,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"53",1,32,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"54",1,33,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"55",1,34,0,0,79.73,0.4,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"56",1,35,0,0,79.73,0.4,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"57",1,36,0,0,79.73,0.4,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"58",1,37,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"59",1,38,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"60",1,39,0,0,79.73,0.4,"Avg. Reward Condition",40,"2",10,0,1,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"61",1,40,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"62",1,41,1,0,86.49,0.4,"Avg. Reward Condition",40,"2",10,0,2,2,"Long",0.0353837147570463,0.97737229125842,NA,0.0376057153012928
"63",1,1,8,2,46.15,0.23,"Avg. Reward Condition",20,"3",11,NA,31,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"64",1,2,3,0,43.59,0.23,"Avg. Reward Condition",20,"3",11,1,4,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"65",1,3,1,2,56.41,0.34,"Avg. Reward Condition",20,"3",11,2,24,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"66",1,4,2,0,10.26,0.34,"Avg. Reward Condition",20,"3",11,1,3,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"67",1,5,7,9,71.79,0.34,"Avg. Reward Condition",20,"3",11,2,107,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"68",1,6,6,9,43.59,0.36,"Avg. Reward Condition",20,"3",11,1,106,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"69",1,7,7,10,56.41,0.36,"Avg. Reward Condition",20,"3",11,0,118,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"70",1,8,7,9,71.79,0.36,"Avg. Reward Condition",20,"3",11,0,107,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"71",1,9,8,10,53.85,0.36,"Avg. Reward Condition",20,"3",11,0,119,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"72",1,10,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"73",1,11,7,9,71.79,0.36,"Avg. Reward Condition",20,"3",11,0,107,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"74",1,12,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"75",1,13,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"76",1,14,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"77",1,15,7,9,71.79,0.36,"Avg. Reward Condition",20,"3",11,0,107,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"78",1,16,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"79",1,17,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"80",1,18,8,8,41.03,0.36,"Avg. Reward Condition",20,"3",11,0,97,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"81",1,19,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"82",1,20,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"83",1,21,8,9,84.62,0.36,"Avg. Reward Condition",20,"3",11,0,108,3,"Short",0.0455201313298054,0.853800726259603,NA,0.0700175293486948
"84",1,1,3,7,44,-0.15,"Avg. Reward Condition",40,"4",5,NA,81,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"85",1,2,6,2,88,0.1,"Avg. Reward Condition",40,"4",5,11,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"86",1,3,6,2,88,0.1,"Avg. Reward Condition",40,"4",5,20,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"87",1,4,6,2,88,0.31,"Avg. Reward Condition",40,"4",5,5,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"88",1,5,6,2,88,0.31,"Avg. Reward Condition",40,"4",5,5,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"89",1,6,6,2,88,0.33,"Avg. Reward Condition",40,"4",5,15,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"90",1,7,6,3,80,0.33,"Avg. Reward Condition",40,"4",5,1,40,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"91",1,8,6,2,88,0.33,"Avg. Reward Condition",40,"4",5,2,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"92",1,9,6,2,88,0.33,"Avg. Reward Condition",40,"4",5,10,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"93",1,10,6,2,88,0.33,"Avg. Reward Condition",40,"4",5,2,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"94",1,11,6,2,88,0.33,"Avg. Reward Condition",40,"4",5,2,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"95",1,12,6,2,88,0.33,"Avg. Reward Condition",40,"4",5,5,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"96",1,13,6,2,88,0.33,"Avg. Reward Condition",40,"4",5,2,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"97",1,14,7,2,60,0.33,"Avg. Reward Condition",40,"4",5,7,30,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"98",1,15,6,2,88,0.42,"Avg. Reward Condition",40,"4",5,6,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"99",1,16,6,2,88,0.42,"Avg. Reward Condition",40,"4",5,1,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"100",1,17,5,2,84,0.43,"Avg. Reward Condition",40,"4",5,1,28,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"101",1,18,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"102",1,19,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"103",1,20,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"104",1,21,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"105",1,22,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"106",1,23,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"107",1,24,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"108",1,25,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"109",1,26,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"110",1,27,5,2,84,0.43,"Avg. Reward Condition",40,"4",5,0,28,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"111",1,28,5,2,84,0.43,"Avg. Reward Condition",40,"4",5,0,28,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"112",1,29,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"113",1,30,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"114",1,31,5,2,84,0.43,"Avg. Reward Condition",40,"4",5,0,28,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"115",1,32,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"116",1,33,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"117",1,34,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"118",1,35,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"119",1,36,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"120",1,37,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"121",1,38,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"122",1,39,6,2,88,0.43,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"123",1,40,6,2,88,0.44,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"124",1,41,6,2,88,0.44,"Avg. Reward Condition",40,"4",5,0,29,4,"Long",0.0253061270541674,1.32299756495113,NA,0.0263867271502605
"125",1,1,8,6,23.85,-0.42,"Avg. Reward Condition",20,"5",0,NA,75,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"126",1,2,4,0,36.49,-0.38,"Avg. Reward Condition",20,"5",0,11,5,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"127",1,3,5,8,64.08,-0.11,"Avg. Reward Condition",20,"5",0,20,94,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"128",1,4,5,9,31.61,-0.11,"Avg. Reward Condition",20,"5",0,5,105,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"129",1,5,3,4,66.95,-0.06,"Avg. Reward Condition",20,"5",0,5,48,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"130",1,6,3,3,47.41,-0.06,"Avg. Reward Condition",20,"5",0,14,37,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"131",1,7,3,5,39.37,-0.06,"Avg. Reward Condition",20,"5",0,6,59,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"132",1,8,10,8,91.38,-0.06,"Avg. Reward Condition",20,"5",0,5,99,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"133",1,9,10,8,91.38,-0.06,"Avg. Reward Condition",20,"5",0,10,99,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"134",1,10,10,8,91.38,0.39,"Avg. Reward Condition",20,"5",0,6,99,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"135",1,11,10,8,91.38,0.39,"Avg. Reward Condition",20,"5",0,0,99,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"136",1,12,10,8,91.38,0.4,"Avg. Reward Condition",20,"5",0,0,99,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"137",1,13,10,8,91.38,0.4,"Avg. Reward Condition",20,"5",0,0,99,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"138",1,14,10,8,91.38,0.4,"Avg. Reward Condition",20,"5",0,0,99,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"139",1,15,9,8,66.38,0.4,"Avg. Reward Condition",20,"5",0,0,98,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"140",1,16,1,9,43.1,0.4,"Avg. Reward Condition",20,"5",0,0,101,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"141",1,17,2,9,73.28,0.4,"Avg. Reward Condition",20,"5",0,0,102,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"142",1,18,2,8,64.66,0.4,"Avg. Reward Condition",20,"5",0,0,91,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"143",1,19,2,9,73.28,0.4,"Avg. Reward Condition",20,"5",0,0,102,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"144",1,20,2,9,73.28,0.4,"Avg. Reward Condition",20,"5",0,0,102,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"145",1,21,2,10,50.29,0.4,"Avg. Reward Condition",20,"5",0,0,113,5,"Short",0.0431999552959012,0.835166127670429,NA,0.128670995680005
"146",1,1,0,1,58.74,0.1,"Avg. Reward Condition",40,"6",12,NA,12,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"147",1,2,3,2,37.86,0.1,"Avg. Reward Condition",40,"6",12,9,26,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"148",1,3,3,1,63.11,0.1,"Avg. Reward Condition",40,"6",12,12,15,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"149",1,4,5,0,0.97,0.1,"Avg. Reward Condition",40,"6",12,6,6,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"150",1,5,1,2,8.74,0.1,"Avg. Reward Condition",40,"6",12,9,24,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"151",1,6,2,1,27.18,0.1,"Avg. Reward Condition",40,"6",12,5,14,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"152",1,7,3,1,63.11,0.1,"Avg. Reward Condition",40,"6",12,10,15,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"153",1,8,3,1,63.11,0.1,"Avg. Reward Condition",40,"6",12,10,15,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"154",1,9,4,9,43.69,0.1,"Avg. Reward Condition",40,"6",12,7,104,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"155",1,10,0,10,31.07,0.1,"Avg. Reward Condition",40,"6",12,14,111,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"156",1,11,1,9,40.78,0.1,"Avg. Reward Condition",40,"6",12,7,101,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"157",1,12,0,9,50.49,0.1,"Avg. Reward Condition",40,"6",12,5,100,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"158",1,13,0,8,38.83,0.1,"Avg. Reward Condition",40,"6",12,1,89,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"159",1,14,0,7,60.19,0.1,"Avg. Reward Condition",40,"6",12,6,78,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"160",1,15,1,7,43.69,0.1,"Avg. Reward Condition",40,"6",12,2,79,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"161",1,16,0,6,10.68,0.1,"Avg. Reward Condition",40,"6",12,1,67,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"162",1,17,0,7,60.19,0.1,"Avg. Reward Condition",40,"6",12,2,78,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"163",1,18,1,9,40.78,0.1,"Avg. Reward Condition",40,"6",12,1,101,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"164",1,19,10,8,52.43,0.1,"Avg. Reward Condition",40,"6",12,4,99,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"165",1,20,5,8,54.37,0.13,"Avg. Reward Condition",40,"6",12,1,94,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"166",1,21,3,3,24.27,0.14,"Avg. Reward Condition",40,"6",12,0,37,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"167",1,22,5,2,38.35,0.14,"Avg. Reward Condition",40,"6",12,0,28,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"168",1,23,6,6,19.42,0.14,"Avg. Reward Condition",40,"6",12,0,73,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"169",1,24,3,6,52.43,0.14,"Avg. Reward Condition",40,"6",12,0,70,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"170",1,25,2,6,24.27,0.15,"Avg. Reward Condition",40,"6",12,0,69,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"171",1,26,9,10,56.31,0.15,"Avg. Reward Condition",40,"6",12,0,120,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"172",1,27,5,10,51.94,0.15,"Avg. Reward Condition",40,"6",12,0,116,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"173",1,28,8,9,35.92,0.15,"Avg. Reward Condition",40,"6",12,0,108,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"174",1,29,3,10,53.4,0.15,"Avg. Reward Condition",40,"6",12,0,114,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"175",1,30,2,9,21.36,0.15,"Avg. Reward Condition",40,"6",12,0,102,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"176",1,31,1,5,17.48,0.15,"Avg. Reward Condition",40,"6",12,0,57,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"177",1,32,1,2,8.74,0.15,"Avg. Reward Condition",40,"6",12,0,24,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"178",1,33,2,4,24.27,0.15,"Avg. Reward Condition",40,"6",12,0,47,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"179",1,34,0,4,31.07,0.15,"Avg. Reward Condition",40,"6",12,0,45,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"180",1,35,1,0,23.3,0.15,"Avg. Reward Condition",40,"6",12,0,2,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"181",1,36,6,4,63.59,0.15,"Avg. Reward Condition",40,"6",12,0,51,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
"182",1,37,7,4,36.89,0.15,"Avg. Reward Condition",40,"6",12,0,52,6,"Long",0.0506314915248864,0.636495402192774,NA,0.124443101622982
